Bin Id,Marker Id,Gene Ids
final.contigs.fa.metabat_bins_52,PF00380.14,k99_1753620_2
final.contigs.fa.metabat_bins_52,PF00380.14,k99_294106_10
final.contigs.fa.metabat_bins_52,PF01245.15,k99_1091971_24
final.contigs.fa.metabat_bins_52,PF01245.15,k99_2177399_16
final.contigs.fa.metabat_bins_52,PF01245.15,k99_2880509_13
final.contigs.fa.metabat_bins_52,PF01245.15,k99_3151782_3
final.contigs.fa.metabat_bins_52,PF00453.13,k99_2600056_3
final.contigs.fa.metabat_bins_52,PF00453.13,k99_3327485_4
final.contigs.fa.metabat_bins_52,PF00453.13,k99_3436810_4
final.contigs.fa.metabat_bins_52,PF01250.12,k99_217527_9
final.contigs.fa.metabat_bins_52,PF01250.12,k99_2975686_3
final.contigs.fa.metabat_bins_52,PF01250.12,k99_3303664_5
final.contigs.fa.metabat_bins_52,PF01250.12,k99_3426655_4
final.contigs.fa.metabat_bins_52,PF01250.12,k99_483832_4
final.contigs.fa.metabat_bins_52,PF08459.6,k99_1506592_4
final.contigs.fa.metabat_bins_52,PF08459.6,k99_2285404_1
final.contigs.fa.metabat_bins_52,PF08459.6,k99_4414163_3
final.contigs.fa.metabat_bins_52,PF08459.6,k99_485152_2
final.contigs.fa.metabat_bins_52,PF00318.15,k99_1386619_34
final.contigs.fa.metabat_bins_52,PF00318.15,k99_1753620_3
final.contigs.fa.metabat_bins_52,PF00318.15,k99_1853276_7
final.contigs.fa.metabat_bins_52,PF00318.15,k99_1930597_10
final.contigs.fa.metabat_bins_52,PF00318.15,k99_294106_9
final.contigs.fa.metabat_bins_52,PF00318.15,k99_3673370_17&&k99_3673370_18
final.contigs.fa.metabat_bins_52,PF00318.15,k99_3927682_6
final.contigs.fa.metabat_bins_52,PF05491.8,k99_1043779_3
final.contigs.fa.metabat_bins_52,PF05491.8,k99_1181464_5
final.contigs.fa.metabat_bins_52,PF05491.8,k99_1185734_5
final.contigs.fa.metabat_bins_52,PF05491.8,k99_794492_1
final.contigs.fa.metabat_bins_52,PF02978.14,k99_1091971_19
final.contigs.fa.metabat_bins_52,PF02978.14,k99_130162_3
final.contigs.fa.metabat_bins_52,PF02978.14,k99_1979309_2
final.contigs.fa.metabat_bins_52,PF02978.14,k99_3632130_2
final.contigs.fa.metabat_bins_52,PF02033.13,k99_1229420_2
final.contigs.fa.metabat_bins_52,PF02033.13,k99_2166353_2
final.contigs.fa.metabat_bins_52,PF02033.13,k99_2414463_25
final.contigs.fa.metabat_bins_52,PF02033.13,k99_32718_2
final.contigs.fa.metabat_bins_52,PF02033.13,k99_4604594_2
final.contigs.fa.metabat_bins_53,TIGR00419,k99_2759088_11
final.contigs.fa.metabat_bins_53,TIGR00419,k99_523232_7
final.contigs.fa.metabat_bins_53,PF03840.9,k99_2759088_12
final.contigs.fa.metabat_bins_53,PF03840.9,k99_523232_8
final.contigs.fa.metabat_bins_53,PF04552.8,k99_2759088_6
final.contigs.fa.metabat_bins_53,PF04552.8,k99_523232_1
final.contigs.fa.metabat_bins_54,PF00298.14,k99_141675_2
final.contigs.fa.metabat_bins_54,PF00298.14,k99_4026626_2
final.contigs.fa.metabat_bins_54,PF00091.20,k99_2663574_1
final.contigs.fa.metabat_bins_54,PF00091.20,k99_49233_1&&k99_49233_2
final.contigs.fa.metabat_bins_54,PF02357.14,k99_141675_1
final.contigs.fa.metabat_bins_54,PF02357.14,k99_4026626_1
final.contigs.fa.metabat_bins_54,PF03946.9,k99_141675_2
final.contigs.fa.metabat_bins_54,PF03946.9,k99_4026626_2
final.contigs.fa.metabat_bins_54,PF00466.15,k99_141675_4
final.contigs.fa.metabat_bins_54,PF00466.15,k99_4026626_4
final.contigs.fa.metabat_bins_54,TIGR00855,k99_141675_5
final.contigs.fa.metabat_bins_54,TIGR00855,k99_4026626_5
final.contigs.fa.metabat_bins_54,PF00687.16,k99_141675_3
final.contigs.fa.metabat_bins_54,PF00687.16,k99_4026626_3
final.contigs.fa.metabat_bins_54,PF05697.8,k99_1482510_1
final.contigs.fa.metabat_bins_54,PF05697.8,k99_4072085_1
final.contigs.fa.metabat_bins_56,PF01043.15,k99_2381098_1
final.contigs.fa.metabat_bins_56,PF01043.15,k99_3772846_2
final.contigs.fa.metabat_bins_56,PF01411.14,k99_1321900_1
final.contigs.fa.metabat_bins_56,PF01411.14,k99_4258428_2
final.contigs.fa.metabat_bins_56,PF00573.17,k99_3687038_13
final.contigs.fa.metabat_bins_56,PF00573.17,k99_4441026_3
final.contigs.fa.metabat_bins_56,PF00121.13,k99_3087462_5
final.contigs.fa.metabat_bins_56,PF00121.13,k99_4115831_4
final.contigs.fa.metabat_bins_56,PF00121.13,k99_775732_2
final.contigs.fa.metabat_bins_56,PF03725.10,k99_1191059_2
final.contigs.fa.metabat_bins_56,PF03725.10,k99_4463852_3
final.contigs.fa.metabat_bins_56,PF00276.15,k99_3687038_12
final.contigs.fa.metabat_bins_56,PF00276.15,k99_4441026_4
final.contigs.fa.metabat_bins_56,PF00338.17,k99_3687038_15
final.contigs.fa.metabat_bins_56,PF00338.17,k99_4441026_1
final.contigs.fa.metabat_bins_56,TIGR00389,k99_3821177_2
final.contigs.fa.metabat_bins_56,TIGR00389,k99_398518_4
final.contigs.fa.metabat_bins_56,PF03947.13,k99_3687038_11
final.contigs.fa.metabat_bins_56,PF03947.13,k99_4441026_5
final.contigs.fa.metabat_bins_56,PF00181.18,k99_3687038_11
final.contigs.fa.metabat_bins_56,PF00181.18,k99_4441026_5
final.contigs.fa.metabat_bins_56,PF01138.16,k99_1191059_2
final.contigs.fa.metabat_bins_56,PF01138.16,k99_4463852_3
final.contigs.fa.metabat_bins_56,TIGR01085,k99_3600288_2
final.contigs.fa.metabat_bins_56,TIGR01085,k99_4491427_2
final.contigs.fa.metabat_bins_56,PF00297.17,k99_3687038_14
final.contigs.fa.metabat_bins_56,PF00297.17,k99_4441026_2
final.contigs.fa.metabat_bins_56,TIGR02432,k99_2085127_2
final.contigs.fa.metabat_bins_56,TIGR02432,k99_2459589_1
final.contigs.fa.metabat_bins_56,PF07517.9,k99_2381098_1
final.contigs.fa.metabat_bins_56,PF07517.9,k99_3772846_2
final.contigs.fa.metabat_bins_56,PF02075.12,k99_3854219_1
final.contigs.fa.metabat_bins_56,PF02075.12,k99_521129_1
final.contigs.fa.metabat_bins_56,PF06144.8,k99_345421_4
final.contigs.fa.metabat_bins_56,PF06144.8,k99_930786_3
final.contigs.fa.metabat_bins_57,PF00562.23,k99_1194327_5
final.contigs.fa.metabat_bins_57,PF00562.23,k99_1961601_1
final.contigs.fa.metabat_bins_57,PF04563.10,k99_1194327_5
final.contigs.fa.metabat_bins_57,PF04563.10,k99_1961601_1
final.contigs.fa.metabat_bins_57,PF04565.11,k99_1194327_5
final.contigs.fa.metabat_bins_57,PF04565.11,k99_1961601_1
final.contigs.fa.metabat_bins_57,PF00475.13,k99_2831104_3
final.contigs.fa.metabat_bins_57,PF00475.13,k99_4411373_3
final.contigs.fa.metabat_bins_57,PF10385.4,k99_1194327_5
final.contigs.fa.metabat_bins_57,PF10385.4,k99_1961601_1
final.contigs.fa.metabat_bins_57,PF00410.14,k99_2202453_1
final.contigs.fa.metabat_bins_57,PF00410.14,k99_3481206_10
final.contigs.fa.metabat_bins_57,PF02403.17,k99_2870166_4
final.contigs.fa.metabat_bins_57,PF02403.17,k99_3906341_4
final.contigs.fa.metabat_bins_57,PF04561.9,k99_1194327_5
final.contigs.fa.metabat_bins_57,PF04561.9,k99_1961601_1
final.contigs.fa.metabat_bins_58,PF04563.10,k99_1467511_8
final.contigs.fa.metabat_bins_58,PF04563.10,k99_2209635_1
final.contigs.fa.metabat_bins_58,PF02096.15,k99_2847346_2
final.contigs.fa.metabat_bins_58,PF02096.15,k99_984455_6
final.contigs.fa.metabat_bins_58,PF02768.10,k99_2225340_5
final.contigs.fa.metabat_bins_58,PF02768.10,k99_984455_3
final.contigs.fa.metabat_bins_58,TIGR01059,k99_2225340_3
final.contigs.fa.metabat_bins_58,TIGR01059,k99_984455_1
final.contigs.fa.metabat_bins_58,PF04561.9,k99_1467511_8
final.contigs.fa.metabat_bins_58,PF04561.9,k99_2209635_1
final.contigs.fa.metabat_bins_58,TIGR01063,k99_1206972_5
final.contigs.fa.metabat_bins_58,TIGR01063,k99_2225340_2
final.contigs.fa.metabat_bins_59,PF05258.7,k99_1007980_6
final.contigs.fa.metabat_bins_59,PF05258.7,k99_182642_2
final.contigs.fa.metabat_bins_59,PF01196.14,k99_2642515_6
final.contigs.fa.metabat_bins_59,PF01196.14,k99_3012689_3
final.contigs.fa.metabat_bins_59,PF01196.14,k99_3706229_5
final.contigs.fa.metabat_bins_59,PF01255.14,k99_2341217_10
final.contigs.fa.metabat_bins_59,PF01255.14,k99_3180316_3
final.contigs.fa.metabat_bins_59,TIGR00499,k99_1496944_6
final.contigs.fa.metabat_bins_59,TIGR00499,k99_2259119_2
final.contigs.fa.metabat_bins_59,TIGR02800,k99_1703771_1
final.contigs.fa.metabat_bins_59,TIGR02800,k99_2341255_5
final.contigs.fa.metabat_bins_59,PF00411.14,k99_2642515_9
final.contigs.fa.metabat_bins_59,PF00411.14,k99_3706229_2
final.contigs.fa.metabat_bins_59,PF03755.8,k99_1234811_1
final.contigs.fa.metabat_bins_59,PF03755.8,k99_3446345_1
final.contigs.fa.metabat_bins_59,PF00625.16,k99_2906032_5
final.contigs.fa.metabat_bins_59,PF00625.16,k99_984756_4
final.contigs.fa.metabat_bins_59,PF04552.8,k99_1655769_6
final.contigs.fa.metabat_bins_59,PF04552.8,k99_949488_6
final.contigs.fa.metabat_bins_59,PF00416.17,k99_2642515_10
final.contigs.fa.metabat_bins_59,PF00416.17,k99_3706229_1
final.contigs.fa.metabat_bins_59,PF13167.1,k99_2795586_5
final.contigs.fa.metabat_bins_59,PF13167.1,k99_3913292_4
final.contigs.fa.metabat_bins_59,PF01668.13,k99_3234122_3
final.contigs.fa.metabat_bins_59,PF01668.13,k99_3380059_1
final.contigs.fa.metabat_bins_59,PF11987.3,k99_3480180_5
final.contigs.fa.metabat_bins_59,PF11987.3,k99_3726610_1
final.contigs.fa.metabat_bins_59,PF04561.9,k99_2096150_1
final.contigs.fa.metabat_bins_59,PF04561.9,k99_308433_1
final.contigs.fa.metabat_bins_59,PF02699.10,k99_3230864_2
final.contigs.fa.metabat_bins_59,PF02699.10,k99_844342_2
final.contigs.fa.metabat_bins_59,PF11967.3,k99_2642515_4
final.contigs.fa.metabat_bins_59,PF11967.3,k99_3919099_2
final.contigs.fa.metabat_bins_59,PF00886.14,k99_1007980_3
final.contigs.fa.metabat_bins_59,PF00886.14,k99_182642_5
final.contigs.fa.metabat_bins_59,PF01192.17,k99_2906032_6
final.contigs.fa.metabat_bins_59,PF01192.17,k99_984756_3
final.contigs.fa.metabat_bins_59,PF01193.19,k99_2642515_7
final.contigs.fa.metabat_bins_59,PF01193.19,k99_3012689_2
final.contigs.fa.metabat_bins_59,PF01193.19,k99_3706229_4
final.contigs.fa.metabat_bins_59,PF01765.14,k99_2341217_12
final.contigs.fa.metabat_bins_59,PF01765.14,k99_3180316_1
final.contigs.fa.metabat_bins_59,PF08529.6,k99_2146256_3
final.contigs.fa.metabat_bins_59,PF08529.6,k99_2447370_9
final.contigs.fa.metabat_bins_59,TIGR00634,k99_2966831_1
final.contigs.fa.metabat_bins_59,TIGR00634,k99_3199109_3
final.contigs.fa.metabat_bins_59,TIGR00634,k99_4114192_4
final.contigs.fa.metabat_bins_59,PF01782.13,k99_1007980_1
final.contigs.fa.metabat_bins_59,PF01782.13,k99_182642_7
final.contigs.fa.metabat_bins_59,PF01000.21,k99_2642515_7
final.contigs.fa.metabat_bins_59,PF01000.21,k99_3012689_2
final.contigs.fa.metabat_bins_59,PF01000.21,k99_3706229_4
final.contigs.fa.metabat_bins_59,PF00290.15,k99_3986565_5
final.contigs.fa.metabat_bins_59,PF00290.15,k99_4198109_2
final.contigs.fa.metabat_bins_59,PF01379.15,k99_182315_3
final.contigs.fa.metabat_bins_59,PF01379.15,k99_2288426_5
final.contigs.fa.metabat_bins_59,TIGR01951,k99_1752413_15
final.contigs.fa.metabat_bins_59,TIGR01951,k99_753653_3
final.contigs.fa.metabat_bins_59,PF00885.14,k99_1752413_16
final.contigs.fa.metabat_bins_59,PF00885.14,k99_753653_4
final.contigs.fa.metabat_bins_59,TIGR01203,k99_1327362_3
final.contigs.fa.metabat_bins_59,TIGR01203,k99_1630175_3
final.contigs.fa.metabat_bins_59,PF04085.9,k99_493382_4
final.contigs.fa.metabat_bins_59,PF04085.9,k99_875307_3
final.contigs.fa.metabat_bins_59,PF07516.8,k99_2250669_1
final.contigs.fa.metabat_bins_59,PF07516.8,k99_2966831_3
final.contigs.fa.metabat_bins_59,TIGR00457,k99_1899960_2
final.contigs.fa.metabat_bins_59,TIGR00457,k99_920721_1
final.contigs.fa.metabat_bins_59,PF08340.6,k99_1234811_1
final.contigs.fa.metabat_bins_59,PF08340.6,k99_3446345_1
final.contigs.fa.metabat_bins_59,PF13184.1,k99_2146256_3
final.contigs.fa.metabat_bins_59,PF13184.1,k99_2447370_9
final.contigs.fa.metabat_bins_59,PF01649.13,k99_3525016_7
final.contigs.fa.metabat_bins_59,PF01649.13,k99_835889_2
final.contigs.fa.metabat_bins_59,PF05697.8,k99_3085223_4
final.contigs.fa.metabat_bins_59,PF05697.8,k99_925466_3
final.contigs.fa.metabat_bins_59,TIGR00595,k99_3581894_2
final.contigs.fa.metabat_bins_59,TIGR00595,k99_4189653_5
final.contigs.fa.metabat_bins_59,PF01250.12,k99_2373581_1
final.contigs.fa.metabat_bins_59,PF01250.12,k99_2872981_6
final.contigs.fa.metabat_bins_59,PF08459.6,k99_3561232_1
final.contigs.fa.metabat_bins_59,PF08459.6,k99_4450269_1
final.contigs.fa.metabat_bins_59,PF02576.12,k99_2146256_4
final.contigs.fa.metabat_bins_59,PF02576.12,k99_2447370_8
final.contigs.fa.metabat_bins_59,PF02978.14,k99_1007980_4
final.contigs.fa.metabat_bins_59,PF02978.14,k99_182642_4
final.contigs.fa.metabat_bins_59,PF03118.10,k99_2642515_7
final.contigs.fa.metabat_bins_59,PF03118.10,k99_3012689_2
final.contigs.fa.metabat_bins_59,PF03118.10,k99_3706229_4
final.contigs.fa.metabat_bins_6,PF00334.14,k99_2639002_2
final.contigs.fa.metabat_bins_6,PF00334.14,k99_629578_1
final.contigs.fa.metabat_bins_6,TIGR01487,k99_2734818_1
final.contigs.fa.metabat_bins_6,TIGR01487,k99_472850_1
final.contigs.fa.metabat_bins_6,PF01180.16,k99_2694469_6
final.contigs.fa.metabat_bins_6,PF01180.16,k99_2728112_4
final.contigs.fa.metabat_bins_60,PF00889.14,k99_1810503_13
final.contigs.fa.metabat_bins_60,PF00889.14,k99_949609_40
final.contigs.fa.metabat_bins_63,PF01281.14,k99_629552_3
final.contigs.fa.metabat_bins_63,PF01281.14,k99_681850_2
final.contigs.fa.metabat_bins_63,PF00466.15,k99_1463012_4
final.contigs.fa.metabat_bins_63,PF00466.15,k99_3697700_5
final.contigs.fa.metabat_bins_63,PF07516.8,k99_2048679_2
final.contigs.fa.metabat_bins_63,PF07516.8,k99_657601_1
final.contigs.fa.metabat_bins_63,PF01193.19,k99_1665298_3
final.contigs.fa.metabat_bins_63,PF01193.19,k99_1902719_2
final.contigs.fa.metabat_bins_63,PF01000.21,k99_1665298_3
final.contigs.fa.metabat_bins_63,PF01000.21,k99_1902719_2
final.contigs.fa.metabat_bins_63,PF00298.14,k99_1463012_6
final.contigs.fa.metabat_bins_63,PF00298.14,k99_3697700_3
final.contigs.fa.metabat_bins_63,PF06071.8,k99_265886_3
final.contigs.fa.metabat_bins_63,PF06071.8,k99_4322428_1
final.contigs.fa.metabat_bins_63,PF08529.6,k99_4317081_12
final.contigs.fa.metabat_bins_63,PF08529.6,k99_433208_3
final.contigs.fa.metabat_bins_63,PF04565.11,k99_1463012_2
final.contigs.fa.metabat_bins_63,PF04565.11,k99_2915510_1
final.contigs.fa.metabat_bins_63,PF04565.11,k99_3697700_7
final.contigs.fa.metabat_bins_63,PF04565.11,k99_820052_1
final.contigs.fa.metabat_bins_63,PF01668.13,k99_1848995_4
final.contigs.fa.metabat_bins_63,PF01668.13,k99_2545611_2
final.contigs.fa.metabat_bins_63,PF00562.23,k99_1463012_2
final.contigs.fa.metabat_bins_63,PF00562.23,k99_2915510_1
final.contigs.fa.metabat_bins_63,PF00562.23,k99_3697700_7
final.contigs.fa.metabat_bins_63,PF04560.15,k99_1463012_2
final.contigs.fa.metabat_bins_63,PF04560.15,k99_3697700_7
final.contigs.fa.metabat_bins_63,PF04997.7,k99_1463012_1
final.contigs.fa.metabat_bins_63,PF04997.7,k99_3697700_8
final.contigs.fa.metabat_bins_63,PF04563.10,k99_1463012_2
final.contigs.fa.metabat_bins_63,PF04563.10,k99_3697700_7
final.contigs.fa.metabat_bins_63,PF04563.10,k99_820052_1
final.contigs.fa.metabat_bins_63,PF01196.14,k99_1665298_2
final.contigs.fa.metabat_bins_63,PF01196.14,k99_1902719_1
final.contigs.fa.metabat_bins_63,PF04561.9,k99_1463012_2
final.contigs.fa.metabat_bins_63,PF04561.9,k99_2915510_1
final.contigs.fa.metabat_bins_63,PF04561.9,k99_3697700_7
final.contigs.fa.metabat_bins_63,PF04561.9,k99_820052_1
final.contigs.fa.metabat_bins_63,PF00687.16,k99_1463012_5
final.contigs.fa.metabat_bins_63,PF00687.16,k99_3697700_4
final.contigs.fa.metabat_bins_63,TIGR00922,k99_1463012_7
final.contigs.fa.metabat_bins_63,TIGR00922,k99_3697700_2
final.contigs.fa.metabat_bins_63,PF03948.9,k99_629552_3
final.contigs.fa.metabat_bins_63,PF03948.9,k99_681850_2
final.contigs.fa.metabat_bins_63,PF10385.4,k99_1463012_2
final.contigs.fa.metabat_bins_63,PF10385.4,k99_2915510_1
final.contigs.fa.metabat_bins_63,PF10385.4,k99_3697700_7
final.contigs.fa.metabat_bins_63,PF10385.4,k99_820052_1
final.contigs.fa.metabat_bins_63,PF03946.9,k99_1463012_6
final.contigs.fa.metabat_bins_63,PF03946.9,k99_3697700_3
final.contigs.fa.metabat_bins_63,PF02096.15,k99_3019241_1
final.contigs.fa.metabat_bins_63,PF02096.15,k99_3079113_6
final.contigs.fa.metabat_bins_63,PF00163.14,k99_1665298_4
final.contigs.fa.metabat_bins_63,PF00163.14,k99_1902719_3
final.contigs.fa.metabat_bins_63,PF00542.14,k99_1463012_3
final.contigs.fa.metabat_bins_63,PF00542.14,k99_3697700_6
final.contigs.fa.metabat_bins_67,PF00828.14,k99_1342717_1
final.contigs.fa.metabat_bins_67,PF00828.14,k99_4018685_1
final.contigs.fa.metabat_bins_68,TIGR00250,k99_3493084_4
final.contigs.fa.metabat_bins_68,TIGR00250,k99_954391_1
final.contigs.fa.metabat_bins_69,PF04567.12,k99_2770358_10
final.contigs.fa.metabat_bins_69,PF04567.12,k99_2984505_1
final.contigs.fa.metabat_bins_69,PF04565.11,k99_2770358_10
final.contigs.fa.metabat_bins_69,PF04565.11,k99_2984505_1
final.contigs.fa.metabat_bins_69,PF04560.15,k99_2770358_10
final.contigs.fa.metabat_bins_69,PF04560.15,k99_2984505_1
final.contigs.fa.metabat_bins_69,PF04563.10,k99_2770358_10
final.contigs.fa.metabat_bins_69,PF04563.10,k99_2984505_1
final.contigs.fa.metabat_bins_69,PF04561.9,k99_2770358_10
final.contigs.fa.metabat_bins_69,PF04561.9,k99_2984505_1
final.contigs.fa.metabat_bins_69,PF04566.8,k99_2770358_10
final.contigs.fa.metabat_bins_69,PF04566.8,k99_2984505_1
final.contigs.fa.metabat_bins_69,PF00562.23,k99_2770358_10
final.contigs.fa.metabat_bins_69,PF00562.23,k99_2984505_1
final.contigs.fa.metabat_bins_69,PF00623.15,k99_2770358_11
final.contigs.fa.metabat_bins_69,PF00623.15,k99_3332950_1
final.contigs.fa.metabat_bins_70,PF13932.1,k99_1187427_3
final.contigs.fa.metabat_bins_70,PF13932.1,k99_2104801_1
final.contigs.fa.metabat_bins_70,TIGR00878,k99_2196140_2
final.contigs.fa.metabat_bins_70,TIGR00878,k99_2348415_5
final.contigs.fa.metabat_bins_70,PF01192.17,k99_3353846_1
final.contigs.fa.metabat_bins_70,PF01192.17,k99_445893_2
final.contigs.fa.metabat_bins_70,PF01192.17,k99_466946_2
final.contigs.fa.metabat_bins_70,PF02403.17,k99_1252527_2
final.contigs.fa.metabat_bins_70,PF02403.17,k99_1362059_1
final.contigs.fa.metabat_bins_70,PF02403.17,k99_1612819_3
final.contigs.fa.metabat_bins_70,PF02684.10,k99_2338630_1
final.contigs.fa.metabat_bins_70,PF02684.10,k99_3458698_1
final.contigs.fa.metabat_bins_70,TIGR03263,k99_445893_1
final.contigs.fa.metabat_bins_70,TIGR03263,k99_466946_3
final.contigs.fa.metabat_bins_70,PF01134.17,k99_1187427_3
final.contigs.fa.metabat_bins_70,PF01134.17,k99_2104801_1
final.contigs.fa.metabat_bins_72,PF00164.20,k99_1234386_2
final.contigs.fa.metabat_bins_72,PF00164.20,k99_3824972_1
final.contigs.fa.metabat_bins_72,PF00889.14,k99_3395221_3
final.contigs.fa.metabat_bins_72,PF00889.14,k99_4545718_3
final.contigs.fa.metabat_bins_72,PF04998.12,k99_3198860_1
final.contigs.fa.metabat_bins_72,PF04998.12,k99_3877339_2
final.contigs.fa.metabat_bins_72,PF04998.12,k99_4428078_1
final.contigs.fa.metabat_bins_72,PF04560.15,k99_4362076_2
final.contigs.fa.metabat_bins_72,PF04560.15,k99_4428078_3
final.contigs.fa.metabat_bins_72,PF00281.14,k99_1308346_6
final.contigs.fa.metabat_bins_72,PF00281.14,k99_3751647_7
final.contigs.fa.metabat_bins_72,PF00673.16,k99_1308346_6
final.contigs.fa.metabat_bins_72,PF00673.16,k99_3751647_7
final.contigs.fa.metabat_bins_72,PF04997.7,k99_3198860_1
final.contigs.fa.metabat_bins_72,PF04997.7,k99_3877339_2
final.contigs.fa.metabat_bins_72,PF04997.7,k99_4428078_2
final.contigs.fa.metabat_bins_72,PF05000.12,k99_3198860_1
final.contigs.fa.metabat_bins_72,PF05000.12,k99_3877339_2
final.contigs.fa.metabat_bins_72,PF05000.12,k99_4428078_1
final.contigs.fa.metabat_bins_72,PF00562.23,k99_4362076_2
final.contigs.fa.metabat_bins_72,PF00562.23,k99_4428078_3
final.contigs.fa.metabat_bins_72,TIGR01079,k99_1308346_7
final.contigs.fa.metabat_bins_72,TIGR01079,k99_3751647_6
final.contigs.fa.metabat_bins_72,PF11987.3,k99_3634876_2
final.contigs.fa.metabat_bins_72,PF11987.3,k99_779994_2
final.contigs.fa.metabat_bins_72,PF00177.16,k99_1234386_3
final.contigs.fa.metabat_bins_72,PF00177.16,k99_3824972_2
final.contigs.fa.metabat_bins_72,PF00318.15,k99_3395221_4
final.contigs.fa.metabat_bins_72,PF00318.15,k99_4545718_4
final.contigs.fa.metabat_bins_72,PF00623.15,k99_3198860_1
final.contigs.fa.metabat_bins_72,PF00623.15,k99_3877339_2
final.contigs.fa.metabat_bins_72,PF00623.15,k99_4428078_2
final.contigs.fa.metabat_bins_72,PF02033.13,k99_3634876_3
final.contigs.fa.metabat_bins_72,PF02033.13,k99_779994_3
final.contigs.fa.metabat_bins_72,PF03719.10,k99_1308346_1
final.contigs.fa.metabat_bins_72,PF03719.10,k99_3449400_1
final.contigs.fa.metabat_bins_73,PF01513.16,k99_1791796_4
final.contigs.fa.metabat_bins_73,PF01513.16,k99_2740421_4
final.contigs.fa.metabat_bins_74,PF04997.7,k99_3342927_1
final.contigs.fa.metabat_bins_74,PF04997.7,k99_4159606_1
final.contigs.fa.metabat_bins_75,PF00203.16,k99_2346243_5
final.contigs.fa.metabat_bins_75,PF00203.16,k99_2757683_7
final.contigs.fa.metabat_bins_75,PF00466.15,k99_2346243_17
final.contigs.fa.metabat_bins_75,PF00466.15,k99_2741793_4
final.contigs.fa.metabat_bins_75,PF00831.18,k99_2346243_1
final.contigs.fa.metabat_bins_75,PF00831.18,k99_2757683_11
final.contigs.fa.metabat_bins_75,PF00831.18,k99_4466415_65
final.contigs.fa.metabat_bins_75,PF00298.14,k99_2346243_19
final.contigs.fa.metabat_bins_75,PF00298.14,k99_2741793_2
final.contigs.fa.metabat_bins_75,PF00252.13,k99_2346243_2
final.contigs.fa.metabat_bins_75,PF00252.13,k99_2757683_10
final.contigs.fa.metabat_bins_75,TIGR00855,k99_2346243_16
final.contigs.fa.metabat_bins_75,TIGR00855,k99_2741793_5
final.contigs.fa.metabat_bins_75,PF00276.15,k99_2346243_7
final.contigs.fa.metabat_bins_75,PF00276.15,k99_2757683_5
final.contigs.fa.metabat_bins_75,PF00338.17,k99_2346243_10
final.contigs.fa.metabat_bins_75,PF00338.17,k99_2757683_2
final.contigs.fa.metabat_bins_75,PF03947.13,k99_2346243_6
final.contigs.fa.metabat_bins_75,PF03947.13,k99_2757683_6
final.contigs.fa.metabat_bins_75,PF00181.18,k99_2346243_6
final.contigs.fa.metabat_bins_75,PF00181.18,k99_2757683_6
final.contigs.fa.metabat_bins_75,PF00687.16,k99_2346243_18
final.contigs.fa.metabat_bins_75,PF00687.16,k99_2741793_3
final.contigs.fa.metabat_bins_75,TIGR00922,k99_2346243_20
final.contigs.fa.metabat_bins_75,TIGR00922,k99_2741793_1
final.contigs.fa.metabat_bins_75,PF00297.17,k99_2346243_9
final.contigs.fa.metabat_bins_75,PF00297.17,k99_2757683_3
final.contigs.fa.metabat_bins_75,PF00366.15,k99_2757683_12
final.contigs.fa.metabat_bins_75,PF00366.15,k99_4466415_64
final.contigs.fa.metabat_bins_75,PF00238.14,k99_2757683_13
final.contigs.fa.metabat_bins_75,PF00238.14,k99_4466415_63
final.contigs.fa.metabat_bins_75,PF03946.9,k99_2346243_19
final.contigs.fa.metabat_bins_75,PF03946.9,k99_2741793_2
final.contigs.fa.metabat_bins_75,PF00573.17,k99_2346243_8
final.contigs.fa.metabat_bins_75,PF00573.17,k99_2757683_4
final.contigs.fa.metabat_bins_75,PF00237.14,k99_2346243_4
final.contigs.fa.metabat_bins_75,PF00237.14,k99_2757683_8
final.contigs.fa.metabat_bins_75,PF00189.15,k99_2346243_3
final.contigs.fa.metabat_bins_75,PF00189.15,k99_2757683_9
final.contigs.fa.metabat_bins_75,TIGR03263,k99_2059184_5
final.contigs.fa.metabat_bins_75,TIGR03263,k99_3952141_4
final.contigs.fa.metabat_bins_77,PF00416.17,k99_1183035_4
final.contigs.fa.metabat_bins_77,PF00416.17,k99_3842259_6
final.contigs.fa.metabat_bins_77,PF01509.13,k99_500386_2
final.contigs.fa.metabat_bins_77,PF01509.13,k99_626440_2
final.contigs.fa.metabat_bins_77,PF01193.19,k99_1183035_1
final.contigs.fa.metabat_bins_77,PF01193.19,k99_3842259_3
final.contigs.fa.metabat_bins_77,PF01121.15,k99_3208002_1
final.contigs.fa.metabat_bins_77,PF01121.15,k99_4497446_3
final.contigs.fa.metabat_bins_77,PF08529.6,k99_2291982_2
final.contigs.fa.metabat_bins_77,PF08529.6,k99_2726207_1
final.contigs.fa.metabat_bins_77,PF08529.6,k99_975380_3
final.contigs.fa.metabat_bins_77,TIGR00250,k99_1231534_5
final.contigs.fa.metabat_bins_77,TIGR00250,k99_4631437_3
final.contigs.fa.metabat_bins_77,PF11987.3,k99_472366_1
final.contigs.fa.metabat_bins_77,PF11987.3,k99_975380_2
final.contigs.fa.metabat_bins_77,PF13184.1,k99_2291982_2
final.contigs.fa.metabat_bins_77,PF13184.1,k99_975380_3
final.contigs.fa.metabat_bins_77,PF00312.17,k99_1592503_5
final.contigs.fa.metabat_bins_77,PF00312.17,k99_1765640_3
